0.0013548	0.0891234	0.186419	1.31086e-05	
0.0013548	0.088102	0.176701	1.24632e-05	
0.0013548	0.0864051	0.167077	1.18553e-05	
0.0013548	0.084041	0.157596	1.13304e-05	
0.0013548	0.0810213	0.148302	1.06718e-05	
0.0013548	0.0773607	0.139242	9.57677e-06	
0.0013548	0.0730769	0.130459	7.94451e-06	
0.0013548	0.068191	0.121996	6.03477e-06	
0.0013548	0.0627266	0.113895	4.35009e-06	
0.0013548	0.0567104	0.106195	3.04324e-06	
0.0013548	0.0501717	0.0989329	1.91402e-06	
0.0013548	0.0983916	0.200159	1.54902e-05	
0.0013548	0.0980505	0.190394	1.49726e-05	
0.0013548	0.097029	0.180675	1.43586e-05	
0.0013548	0.0953321	0.171052	1.3823e-05	
0.0013548	0.092968	0.16157	1.34495e-05	
0.0013548	0.0899483	0.152277	1.3023e-05	
0.0013548	0.0862877	0.143216	1.22008e-05	
0.0013548	0.082004	0.134433	1.0778e-05	
0.0013548	0.077118	0.125971	8.7906e-06	
0.0013548	0.0716536	0.11787	6.57693e-06	
0.0013548	0.0656374	0.110169	4.66966e-06	
0.0013548	0.0590988	0.102907	3.2193e-06	
0.0013548	0.0520695	0.0961193	2.00225e-06	
0.0013548	0.107574	0.203502	1.73721e-05	
0.0013548	0.107233	0.193736	1.68932e-05	
0.0013548	0.106212	0.184017	1.63179e-05	
0.0013548	0.104515	0.174394	1.5852e-05	
0.0013548	0.102151	0.164912	1.56115e-05	
0.0013548	0.0991309	0.155619	1.53809e-05	
0.0013548	0.0954703	0.146558	1.47957e-05	
0.0013548	0.0911865	0.137776	1.3623e-05	
0.0013548	0.0863006	0.129313	1.18142e-05	
0.0013548	0.0808362	0.121212	9.48965e-06	
0.0013548	0.07482	0.113511	7.01468e-06	
0.0013548	0.0682813	0.10625	4.92659e-06	
0.0013548	0.061252	0.0994615	3.36305e-06	
0.0013548	0.116967	0.206195	1.92711e-05	
0.0013548	0.116626	0.196429	1.88463e-05	
0.0013548	0.115605	0.186711	1.83233e-05	
0.0013548	0.113908	0.177087	1.79365e-05	
0.0013548	0.111544	0.167606	1.78297e-05	
0.0013548	0.108524	0.158312	1.77804e-05	
0.0013548	0.104864	0.149252	1.73972e-05	
0.0013548	0.10058	0.140469	1.64369e-05	
0.0013548	0.0956939	0.132006	1.48459e-05	
0.0013548	0.0902295	0.123905	1.26719e-05	
0.0013548	0.0842133	0.116205	1.00584e-05	
0.0013548	0.0776746	0.108943	7.36846e-06	
0.0013548	0.0706453	0.102155	5.13514e-06	
0.0013548	0.0631596	0.0958737	3.48155e-06	
0.0013548	0.055254	0.09013	2.13721e-06	
0.0013548	0.126526	0.208227	2.11577e-05	
0.0013548	0.126185	0.198461	2.08034e-05	
0.0013548	0.125163	0.188742	2.03493e-05	
0.0013548	0.123466	0.179119	2.00571e-05	
0.0013548	0.121102	0.169637	2.00963e-05	
0.0013548	0.118083	0.160344	2.0232e-05	
0.0013548	0.114422	0.151284	2.00376e-05	
0.0013548	0.110138	0.142501	1.92535e-05	
0.0013548	0.105252	0.134038	1.78395e-05	
0.0013548	0.0997878	0.125937	1.58538e-05	
0.0013548	0.0937717	0.118237	1.33697e-05	
0.0013548	0.087233	0.110975	1.052e-05	
0.0013548	0.0802037	0.104187	7.6559e-06	
0.0013548	0.072718	0.0979054	5.30553e-06	
0.0013548	0.0648123	0.0921616	3.57937e-06	
0.0013548	0.0565253	0.0869834	2.18821e-06	
0.0013548	0.136203	0.209587	2.30005e-05	
0.0013548	0.135861	0.199821	2.27337e-05	
0.0013548	0.13484	0.190102	2.23661e-05	
0.0013548	0.133143	0.180479	2.21861e-05	
0.0013548	0.130779	0.170997	2.2389e-05	
0.0013548	0.127759	0.161704	2.27247e-05	
0.0013548	0.124099	0.152644	2.27246e-05	
0.0013548	0.119815	0.143861	2.21032e-05	
0.0013548	0.114929	0.135398	2.08277e-05	
0.0013548	0.109465	0.127297	1.89862e-05	
0.0013548	0.103448	0.119596	1.66686e-05	
0.0013548	0.0969097	0.112335	1.39344e-05	
0.0013548	0.0898804	0.105546	1.0895e-05	
0.0013548	0.0823947	0.0992653	7.88971e-06	
0.0013548	0.0744891	0.0935216	5.44436e-06	
0.0013548	0.0662021	0.0883433	3.65916e-06	
0.0013548	0.057574	0.0837557	2.22957e-06	
0.0013548	0.145951	0.210268	2.47674e-05	
0.0013548	0.14561	0.200502	2.46052e-05	
0.0013548	0.144588	0.190784	2.43417e-05	
0.0013548	0.142891	0.181161	2.42922e-05	
0.0013548	0.140527	0.171679	2.46775e-05	
0.0013548	0.137507	0.162385	2.52326e-05	
0.0013548	0.133847	0.153325	2.54436e-05	
0.0013548	0.129563	0.144542	2.49911e-05	
0.0013548	0.124677	0.13608	2.38397e-05	
0.0013548	0.119213	0.127978	2.21016e-05	
0.0013548	0.113196	0.120278	1.99037e-05	
0.0013548	0.106658	0.113016	1.73221e-05	
0.0013548	0.0996285	0.106228	1.439e-05	
0.0013548	0.0921428	0.0999469	1.11981e-05	
0.0013548	0.0842372	0.0942032	8.07813e-06	
0.0013548	0.0759501	0.0890249	5.5555e-06	
0.0013548	0.0673221	0.0844373	3.72233e-06	
0.0013548	0.155722	0.210268	2.64256e-05	
0.0013548	0.155381	0.200502	2.6385e-05	
0.0013548	0.15436	0.190784	2.62432e-05	
0.0013548	0.152663	0.181161	2.63416e-05	
0.0013548	0.150299	0.171679	2.69275e-05	
0.0013548	0.147279	0.162385	2.77218e-05	
0.0013548	0.143619	0.153325	2.8165e-05	
0.0013548	0.139335	0.144542	2.78996e-05	
0.0013548	0.134449	0.13608	2.6879e-05	
0.0013548	0.128985	0.127978	2.52291e-05	
0.0013548	0.122968	0.120278	2.3108e-05	
0.0013548	0.11643	0.113016	2.06299e-05	
0.0013548	0.1094	0.106228	1.78425e-05	
0.0013548	0.101915	0.0999469	1.47536e-05	
0.0013548	0.094009	0.0942032	1.14389e-05	
0.0013548	0.085722	0.0890249	8.22593e-06	
0.0013548	0.0770939	0.0844373	5.64096e-06	
0.0013548	0.0681669	0.0804628	3.76951e-06	
0.0013548	0.0589843	0.0771206	2.28456e-06	
0.0013548	0.16547	0.209586	2.7943e-05	
0.0013548	0.165129	0.199821	2.80403e-05	
0.0013548	0.164108	0.190102	2.8037e-05	
0.0013548	0.162411	0.180479	2.83001e-05	
0.0013548	0.160047	0.170997	2.91028e-05	
0.0013548	0.157027	0.161704	3.01546e-05	
0.0013548	0.153367	0.152643	3.08513e-05	
0.0013548	0.149083	0.143861	3.07959e-05	
0.0013548	0.144197	0.135398	2.99254e-05	
0.0013548	0.138733	0.127297	2.83708e-05	
0.0013548	0.132716	0.119596	2.63107e-05	
0.0013548	0.126178	0.112334	2.38916e-05	
0.0013548	0.119148	0.105546	2.11981e-05	
0.0013548	0.111663	0.0992652	1.82502e-05	
0.0013548	0.103757	0.0935215	1.50365e-05	
0.0013548	0.0954701	0.0883432	1.1623e-05	
0.0013548	0.086842	0.0837556	8.33565e-06	
0.0013548	0.0779149	0.0797811	5.70171e-06	
0.0013548	0.0687324	0.0764389	3.80094e-06	
0.0013548	0.0593391	0.0737455	2.29833e-06	
0.0013548	0.175147	0.208226	2.92882e-05	
0.0013548	0.174806	0.198461	2.95389e-05	
0.0013548	0.173785	0.188742	2.96903e-05	
0.0013548	0.172088	0.179119	3.0133e-05	
0.0013548	0.169724	0.169637	3.11668e-05	
0.0013548	0.166704	0.160344	3.24917e-05	
0.0013548	0.163043	0.151283	3.34614e-05	
0.0013548	0.15876	0.142501	3.36395e-05	
0.0013548	0.153874	0.134038	3.29438e-05	
0.0013548	0.148409	0.125937	3.1505e-05	
0.0013548	0.142393	0.118236	2.95133e-05	
0.0013548	0.135854	0.110974	2.71371e-05	
0.0013548	0.128825	0.104186	2.44917e-05	
0.0013548	0.121339	0.0979052	2.16325e-05	
0.0013548	0.113434	0.0921614	1.85584e-05	
0.0013548	0.105147	0.0869832	1.52452e-05	
0.0013548	0.0965187	0.0823956	1.17533e-05	
0.0013548	0.0875917	0.0784211	8.40845e-06	
0.0013548	0.0784091	0.0750789	5.7381e-06	
0.0013548	0.0690158	0.0723855	3.81666e-06	
0.0013548	0.0594575	0.0703538	2.30292e-06	
0.0013548	0.184706	0.206195	3.04308e-05	
0.0013548	0.184364	0.196429	3.08497e-05	
0.0013548	0.183343	0.186711	3.11707e-05	
0.0013548	0.181646	0.177087	3.18067e-05	
0.0013548	0.179282	0.167606	3.30832e-05	
0.0013548	0.176262	0.158312	3.46935e-05	
0.0013548	0.172602	0.149252	3.59529e-05	
0.0013548	0.168318	0.140469	3.63863e-05	
0.0013548	0.163432	0.132006	3.58914e-05	
0.0013548	0.157968	0.123905	3.45949e-05	
0.0013548	0.151951	0.116205	3.26932e-05	
0.0013548	0.145413	0.108943	3.03675e-05	
0.0013548	0.138383	0.102155	2.77537e-05	
0.0013548	0.130898	0.0958735	2.49366e-05	
0.0013548	0.122992	0.0901297	2.19487e-05	
0.0013548	0.114705	0.0849515	1.87748e-05	
0.0013548	0.106077	0.0803639	1.53831e-05	
0.0013548	0.09715	0.0763893	1.18311e-05	
0.0013548	0.0879675	0.0730472	8.4448e-06	
0.0013548	0.0785741	0.0703538	5.75024e-06	
0.0013548	0.0690158	0.0683221	3.81667e-06	
0.0013548	0.059339	0.0669622	2.29834e-06	
0.0013548	0.194099	0.203501	3.13401e-05	
0.0013548	0.193758	0.193735	3.19431e-05	
0.0013548	0.192736	0.184017	3.24475e-05	
0.0013548	0.191039	0.174394	3.32885e-05	
0.0013548	0.188675	0.164912	3.48166e-05	
0.0013548	0.185656	0.155618	3.67213e-05	
0.0013548	0.181995	0.146558	3.82834e-05	
0.0013548	0.177711	0.137775	3.89915e-05	
0.0013548	0.172825	0.129313	3.87221e-05	
0.0013548	0.167361	0.121211	3.7596e-05	
0.0013548	0.161345	0.113511	3.58124e-05	
0.0013548	0.154806	0.106249	3.35597e-05	
0.0013548	0.147777	0.0994611	3.09856e-05	
0.0013548	0.140291	0.0931799	2.81935e-05	
0.0013548	0.132385	0.0874362	2.52444e-05	
0.0013548	0.124098	0.0822579	2.21557e-05	
0.0013548	0.11547	0.0776704	1.89035e-05	
0.0013548	0.106543	0.0736958	1.54518e-05	
0.0013548	0.0973608	0.0703537	1.18571e-05	
0.0013548	0.0879674	0.0676602	8.44487e-06	
0.0013548	0.0784091	0.0656286	5.73817e-06	
0.0013548	0.0687323	0.0642686	3.80099e-06	
0.0013548	0.0589843	0.063587	2.2846e-06	
0.0013548	0.203281	0.200159	3.19792e-05	
0.0013548	0.20294	0.190393	3.27892e-05	
0.0013548	0.201919	0.180675	3.34918e-05	
0.0013548	0.200222	0.171051	3.45477e-05	
0.0013548	0.197858	0.16157	3.63331e-05	
0.0013548	0.194838	0.152276	3.85375e-05	
0.0013548	0.191178	0.143216	4.04119e-05	
0.0013548	0.186894	0.134433	4.14107e-05	
0.0013548	0.182008	0.12597	4.13894e-05	
0.0013548	0.176543	0.117869	4.0461e-05	
0.0013548	0.170527	0.110169	3.88254e-05	
0.0013548	0.163989	0.102907	3.66749e-05	
0.0013548	0.156959	0.0961189	3.41635e-05	
0.0013548	0.149474	0.0898377	3.1405e-05	
0.0013548	0.141568	0.084094	2.84776e-05	
0.0013548	0.133281	0.0789157	2.54261e-05	
0.0013548	0.124653	0.0743282	2.22587e-05	
0.0013548	0.115726	0.0703536	1.89466e-05	
0.0013548	0.106543	0.0670115	1.54522e-05	
0.0013548	0.09715	0.064318	1.18315e-05	
0.0013548	0.0875916	0.0622864	8.40881e-06	
0.0013548	0.0779149	0.0609264	5.70201e-06	
0.0013548	0.0681668	0.0602448	3.76972e-06	
0.0013548	0.058395	0.0602448	2.26177e-06	
0.0013548	0.212208	0.196184	3.22872e-05	
0.0013548	0.211867	0.186419	3.33518e-05	
0.0013548	0.210846	0.1767	3.42746e-05	
0.0013548	0.209149	0.167077	3.55556e-05	
0.0013548	0.206785	0.157595	3.76015e-05	
0.0013548	0.203765	0.148302	4.01069e-05	
0.0013548	0.200105	0.139241	4.22989e-05	
0.0013548	0.195821	0.130458	4.36011e-05	
0.0013548	0.190935	0.121996	4.38477e-05	
0.0013548	0.18547	0.113895	4.31427e-05	
0.0013548	0.179454	0.106194	4.16844e-05	
0.0013548	0.172916	0.0989324	3.96673e-05	
0.0013548	0.165886	0.0921443	3.72487e-05	
0.0013548	0.158401	0.0858631	3.45473e-05	
0.0013548	0.150495	0.0801194	3.16501e-05	
0.0013548	0.142208	0.0749411	2.86186e-05	
0.0013548	0.13358	0.0703535	2.54876e-05	
0.0013548	0.124653	0.066379	2.22601e-05	
0.0013548	0.11547	0.0630369	1.89052e-05	
0.0013548	0.106077	0.0603434	1.53847e-05	
0.0013548	0.0965187	0.0583118	1.17546e-05	
0.0013548	0.0868419	0.0569518	8.33684e-06	
0.0013548	0.0770938	0.0562702	5.64192e-06	
0.0013548	0.067322	0.0562702	3.723e-06	
0.0013548	0.0575739	0.0569519	2.22997e-06	
0.0013548	0.220836	0.191597	3.21406e-05	
0.0013548	0.220495	0.181831	3.35702e-05	
0.0013548	0.219474	0.172113	3.47605e-05	
0.0013548	0.217777	0.162489	3.62838e-05	
0.0013548	0.215413	0.153008	3.85925e-05	
0.0013548	0.212393	0.143714	4.13967e-05	
0.0013548	0.208733	0.134654	4.39078e-05	
0.0013548	0.204449	0.125871	4.55222e-05	
0.0013548	0.199563	0.117408	4.60535e-05	
0.0013548	0.194099	0.109307	4.5595e-05	
0.0013548	0.188082	0.101607	4.4342e-05	
0.0013548	0.181544	0.0943448	4.24891e-05	
0.0013548	0.174514	0.0875567	4.01953e-05	
0.0013548	0.167029	0.0812755	3.75814e-05	
0.0013548	0.159123	0.0755318	3.47383e-05	
0.0013548	0.150836	0.0703535	3.17354e-05	
0.0013548	0.142208	0.0657659	2.86236e-05	
0.0013548	0.133281	0.0617914	2.54322e-05	
0.0013548	0.124098	0.0584492	2.21616e-05	
0.0013548	0.114705	0.0557558	1.878e-05	
0.0013548	0.105147	0.0537241	1.52498e-05	
0.0013548	0.0954699	0.0523642	1.16269e-05	
0.0013548	0.0857219	0.0516826	8.22932e-06	
0.0013548	0.07595	0.0516826	5.55821e-06	
0.0013548	0.0662019	0.0523643	3.66106e-06	
0.0013548	0.229123	0.186418	3.12841e-05	
0.0013548	0.228782	0.176653	3.33193e-05	
0.0013548	0.227761	0.166934	3.48893e-05	
0.0013548	0.226064	0.157311	3.66978e-05	
0.0013548	0.2237	0.147829	3.92781e-05	
0.0013548	0.22068	0.138536	4.23774e-05	
0.0013548	0.21702	0.129475	4.5205e-05	
0.0013548	0.212736	0.120692	4.71366e-05	
0.0013548	0.20785	0.11223	4.79659e-05	
0.0013548	0.202386	0.104129	4.77745e-05	
0.0013548	0.196369	0.0964283	4.67524e-05	
0.0013548	0.189831	0.0891664	4.50931e-05	
0.0013548	0.182801	0.0823784	4.29558e-05	
0.0013548	0.175316	0.0760972	4.04618e-05	
0.0013548	0.16741	0.0703534	3.77035e-05	
0.0013548	0.159123	0.0651752	3.47531e-05	
0.0013548	0.150495	0.0605876	3.16692e-05	
0.0013548	0.141568	0.056613	2.84966e-05	
0.0013548	0.132385	0.0532709	2.52619e-05	
0.0013548	0.122992	0.0505774	2.19641e-05	
0.0013548	0.113434	0.0485458	1.85719e-05	
0.0013548	0.103757	0.0471859	1.50482e-05	
0.0013548	0.0940088	0.0465042	1.1449e-05	
0.0013548	0.084237	0.0465043	8.08677e-06	
0.0013548	0.0744889	0.047186	5.45129e-06	
0.0013548	0.0648122	0.048546	3.5842e-06	
0.0013548	0.237029	0.180675	2.92432e-05	
0.0013548	0.236688	0.170909	3.23394e-05	
0.0013548	0.235666	0.16119	3.45356e-05	
0.0013548	0.23397	0.151567	3.67386e-05	
0.0013548	0.231606	0.142085	3.96246e-05	
0.0013548	0.228586	0.132792	4.30209e-05	
0.0013548	0.224925	0.123732	4.61607e-05	
0.0013548	0.220641	0.114949	4.84107e-05	
0.0013548	0.215755	0.106486	4.95477e-05	
0.0013548	0.210291	0.0983848	4.96406e-05	
0.0013548	0.204275	0.0906845	4.88727e-05	
0.0013548	0.197736	0.0834226	4.74343e-05	
0.0013548	0.190707	0.0766346	4.54837e-05	
0.0013548	0.183221	0.0703534	4.31418e-05	
0.0013548	0.175316	0.0646096	4.05008e-05	
0.0013548	0.167029	0.0594314	3.76337e-05	
0.0013548	0.158401	0.0548438	3.46014e-05	
0.0013548	0.149473	0.0508693	3.14563e-05	
0.0013548	0.140291	0.0475271	2.82402e-05	
0.0013548	0.130898	0.0448337	2.49781e-05	
0.0013548	0.121339	0.042802	2.1669e-05	
0.0013548	0.111662	0.0414421	1.82819e-05	
0.0013548	0.101914	0.0407605	1.4781e-05	
0.0013548	0.0921426	0.0407605	1.12217e-05	
0.0013548	0.0823945	0.0414422	7.90989e-06	
0.0013548	0.0727178	0.0428022	5.32167e-06	
0.0013548	0.0631594	0.0448339	3.49281e-06	
0.0013548	0.0537661	0.0475274	2.08249e-06	
0.0013548	0.244515	0.174393	2.53173e-05	
0.0013548	0.244174	0.164628	3.01477e-05	
0.0013548	0.243152	0.154909	3.34375e-05	
0.0013548	0.241455	0.145286	3.62827e-05	
0.0013548	0.239091	0.135804	3.95752e-05	
0.0013548	0.236071	0.126511	4.32946e-05	
0.0013548	0.232411	0.11745	4.67472e-05	
0.0013548	0.228127	0.108667	4.93149e-05	
0.0013548	0.223241	0.100205	5.07659e-05	
0.0013548	0.217777	0.0921036	5.11572e-05	
0.0013548	0.211761	0.0844033	5.06636e-05	
0.0013548	0.205222	0.0771414	4.94711e-05	
0.0013548	0.198193	0.0703533	4.77353e-05	
0.0013548	0.190707	0.0640721	4.55761e-05	
0.0013548	0.182801	0.0583284	4.30845e-05	
0.0013548	0.174514	0.0531501	4.03329e-05	
0.0013548	0.165886	0.0485625	3.73828e-05	
0.0013548	0.156959	0.044588	3.42887e-05	
0.0013548	0.147777	0.0412459	3.10998e-05	
0.0013548	0.138383	0.0385524	2.78563e-05	
0.0013548	0.128825	0.0365208	2.45826e-05	
0.0013548	0.119148	0.0351608	2.12777e-05	
0.0013548	0.1094	0.0344792	1.79115e-05	
0.0013548	0.0996282	0.0344792	1.44494e-05	
0.0013548	0.0898802	0.0351609	1.09462e-05	
0.0013548	0.0802034	0.0365209	7.69955e-06	
0.0013548	0.0706451	0.0385527	5.16999e-06	
0.0013548	0.0612518	0.0412462	3.38731e-06	
0.0013548	0.0520693	0.0445884	2.01676e-06	
0.0013548	0.251544	0.167605	1.89534e-05	
0.0013548	0.251203	0.157839	2.60347e-05	
0.0013548	0.250181	0.148121	3.11092e-05	
0.0013548	0.248484	0.138498	3.50716e-05	
0.0013548	0.24612	0.129016	3.90111e-05	
0.0013548	0.243101	0.119722	4.31443e-05	
0.0013548	0.23944	0.110662	4.6933e-05	
0.0013548	0.235156	0.101879	4.98225e-05	
0.0013548	0.23027	0.0934167	5.15922e-05	
0.0013548	0.224806	0.0853155	5.22926e-05	
0.0013548	0.21879	0.0776151	5.20903e-05	
0.0013548	0.212251	0.0703533	5.11655e-05	
0.0013548	0.205222	0.0635652	4.96703e-05	
0.0013548	0.197736	0.057284	4.77221e-05	
0.0013548	0.189831	0.0515403	4.54104e-05	
0.0013548	0.181543	0.046362	4.28063e-05	
0.0013548	0.172915	0.0417744	3.99704e-05	
0.0013548	0.163988	0.0377999	3.69575e-05	
0.0013548	0.154806	0.0344577	3.38191e-05	
0.0013548	0.145412	0.0317643	3.06025e-05	
0.0013548	0.135854	0.0297326	2.73473e-05	
0.0013548	0.126177	0.0283727	2.40774e-05	
0.0013548	0.116429	0.0276911	2.07922e-05	
0.0013548	0.106657	0.0276911	1.74625e-05	
0.0013548	0.0969094	0.0283728	1.40551e-05	
0.0013548	0.0872327	0.0297328	1.06237e-05	
0.0013548	0.0776744	0.0317645	7.45676e-06	
0.0013548	0.0682811	0.034458	4.99698e-06	
0.0013548	0.0590985	0.0378003	3.26823e-06	
0.0013548	0.0501715	0.0417749	1.94326e-06	
0.0013548	0.258083	0.160343	1.08439e-05	
0.0013548	0.257741	0.150577	1.94503e-05	
0.0013548	0.25672	0.140859	2.68425e-05	
0.0013548	0.255023	0.131236	3.26289e-05	
0.0013548	0.252659	0.121754	3.7685e-05	
0.0013548	0.249639	0.112461	4.24581e-05	
0.0013548	0.245979	0.1034	4.66673e-05	
0.0013548	0.241695	0.0946174	4.9904e-05	
0.0013548	0.236809	0.0861547	5.20013e-05	
0.0013548	0.231345	0.0780535	5.30199e-05	
0.0013548	0.225328	0.0703532	5.3123e-05	
0.0013548	0.21879	0.0630913	5.24848e-05	
0.0013548	0.21176	0.0563033	5.12529e-05	
0.0013548	0.204275	0.050022	4.95415e-05	
0.0013548	0.196369	0.0442783	4.74379e-05	
0.0013548	0.188082	0.0391001	4.50114e-05	
0.0013548	0.179454	0.0345125	4.2321e-05	
0.0013548	0.170527	0.0305379	3.94209e-05	
0.0013548	0.161344	0.0271958	3.63624e-05	
0.0013548	0.151951	0.0245023	3.31956e-05	
0.0013548	0.142393	0.0224707	2.9967e-05	
0.0013548	0.132716	0.0211108	2.67156e-05	
0.0013548	0.122968	0.0204291	2.3465e-05	
0.0013548	0.113196	0.0204292	2.02148e-05	
0.0013548	0.103448	0.0211109	1.6937e-05	
0.0013548	0.0937713	0.0224709	1.35999e-05	
0.0013548	0.084213	0.0245026	1.0256e-05	
0.0013548	0.0748197	0.0271961	7.18271e-06	
0.0013548	0.0656372	0.0305383	4.80349e-06	
0.0013548	0.0567101	0.0345129	3.13615e-06	
0.0013548	0.0480821	0.0391006	1.86233e-06	
0.0013548	0.264099	0.152643	3.83545e-06	
0.0013548	0.263758	0.142877	1.11281e-05	
0.0013548	0.262736	0.133159	2.01107e-05	
0.0013548	0.261039	0.123535	2.8273e-05	
0.0013548	0.258675	0.114054	3.51453e-05	
0.0013548	0.255655	0.10476	4.10039e-05	
0.0013548	0.251995	0.0956999	4.58449e-05	
0.0013548	0.247711	0.086917	4.95116e-05	
0.0013548	0.242825	0.0784544	5.19659e-05	
0.0013548	0.237361	0.0703532	5.33163e-05	
0.0013548	0.231345	0.0626529	5.37371e-05	
0.0013548	0.224806	0.055391	5.34012e-05	
0.0013548	0.217777	0.0486029	5.24522e-05	
0.0013548	0.210291	0.0423217	5.10005e-05	
0.0013548	0.202385	0.036578	4.91306e-05	
0.0013548	0.194098	0.0313997	4.69093e-05	
0.0013548	0.18547	0.0268121	4.4394e-05	
0.0013548	0.176543	0.0228376	4.16373e-05	
0.0013548	0.167361	0.0194954	3.86897e-05	
0.0013548	0.157967	0.016802	3.56015e-05	
0.0013548	0.148409	0.0147703	3.24218e-05	
0.0013548	0.138732	0.0134104	2.91966e-05	
0.0013548	0.128984	0.0127288	2.59643e-05	
0.0013548	0.119212	0.0127288	2.27483e-05	
0.0013548	0.109464	0.0134105	1.95483e-05	
0.0013548	0.0997874	0.0147705	1.63377e-05	
0.0013548	0.0902291	0.0168022	1.30862e-05	
0.0013548	0.0808358	0.0194958	9.84469e-06	
0.0013548	0.0716533	0.022838	6.87873e-06	
0.0013548	0.0627263	0.0268126	4.59047e-06	
0.0013548	0.0540982	0.0314002	2.99171e-06	
0.0013548	0.0458112	0.0365785	1.77437e-06	
0.0013548	0.269563	0.144542	6.07674e-07	
0.0013548	0.269222	0.134776	4.01722e-06	
0.0013548	0.2682	0.125058	1.17412e-05	
0.0013548	0.266504	0.115434	2.15565e-05	
0.0013548	0.26414	0.105953	3.07682e-05	
0.0013548	0.26112	0.096659	3.83628e-05	
0.0013548	0.257459	0.0875987	4.42488e-05	
0.0013548	0.253175	0.0788158	4.85465e-05	
0.0013548	0.248289	0.0703531	5.14416e-05	
0.0013548	0.242825	0.0622519	5.31569e-05	
0.0013548	0.236809	0.0545516	5.39119e-05	
0.0013548	0.23027	0.0472897	5.38926e-05	
0.0013548	0.223241	0.0405016	5.3243e-05	
0.0013548	0.215755	0.0342204	5.20708e-05	
0.0013548	0.20785	0.0284767	5.04571e-05	
0.0013548	0.199563	0.0232984	4.8466e-05	
0.0013548	0.190935	0.0187109	4.61528e-05	
0.0013548	0.182007	0.0147363	4.3568e-05	
0.0013548	0.172825	0.0113942	4.07612e-05	
0.0013548	0.163432	0.00870073	3.77816e-05	
0.0013548	0.153873	0.00666909	3.46789e-05	
0.0013548	0.144196	0.00530914	3.15016e-05	
0.0013548	0.134448	0.00462753	2.82951e-05	
0.0013548	0.124677	0.00462756	2.50972e-05	
